id,longitude,latitude
port-huron-brewing-co-wisconsin-dells,-89.74657667,43.62851667
wisconsin-dells-brewing-company-wisconsin-dells,,
port-jeff-brewing-co-port-jefferson,-73.06772855,40.94140421
port-opints-brewing-co-crescent-city,-124.1993085,41.76863139
seaquake-brewing-crescent-city,-124.200063,41.749045
porters-mill-brewery-midlothian,,
portico-brewing-co-waltham,-71.2366218,42.3718244
red-bird-waltham,,
portsmouth-brewing-comaults-portsmouth,,
post-and-beam-brewing-peterborough,,
potosi-brewing-co-potosi,-90.72487192,42.6755069
potosi-brewing-production-facility-potosi,-87.7836648,42.73182738
powder-hollow-brewery-enfield,-72.5778709,41.9896523
prairie-krafts-brewing-company-buffalo-grove,,
prairie-pride-brewery-grand-island,-98.34025786,40.92675443
prairie-street-brewing-co-rockford,-89.087658,42.273033
prescott-brewing-co-prescott,,
prescott-brewing-co-production-facility-prescott,-112.4132617,34.649529
presidential-brewing-co-portage,,
prestonrose-farm-and-brewing-co-paris,,
pretoria-fields-collective-albany,-84.149593,31.57858294
priest-lake-brewing-priest-lake,-116.935511,48.5218798
primal-brewery-huntersville,-80.84384068,35.43603236
printers-ale-manufacturing-co-carrollton,-85.10249657,33.61138945
prison-brews-jefferson-city,-92.1616013,38.5687256
prison-hill-brewing-co-yuma,-114.6181995,32.7229185
pro-re-nata-brewery-crozet,,
starr-hill-brewery-llc-crozet,,
prodigal-son-brewery-and-pub-the-pendleton,-118.7848215,45.6733148
wm-roesch-brewing-company-pendleton,-118.7842506,45.6730681
progress-brewing-south-el-monte,-118.0598847,34.04935718
proof-brewing-co-tallahassee,-84.29116011,30.43293512
props-brewery-and-grill-fort-walton-beach,,
props-craft-brewery-taproom-fort-walton-beach,-86.64962237,30.42411689
providence-brewing-company-providence,-71.4335016,41.8270445
pts-brewing-co-las-vegas,-115.2509527,36.1739188
pub-craught-baton-rouge,,
pub-dog-brewing-company-westminster,-77.05229796,39.55045197
public-craft-brewing-co-kenosha,-87.81975091,42.58315424
rustic-road-brewing-co-kenosha,-87.81848261,42.58399215
public-house-brewing-co-saint-james,-91.609275,38.01608
public-house-brewing-company-rolla,-91.77201,37.954113
pulpit-rock-brewing-co-decorah,-91.7962545,43.30654024
toppling-goliath-brewing-co-decorah,-91.7250841,43.2727293
pure-order-brewing-co-santa-barbara,-119.6864979,34.42351207
telegraph-brewing-co-santa-barbara,-119.6881651,34.4228601
purgatory-beer-co-llc-whitinsville,,
put-in-bay-brewing-co-put-in-bay,-82.81996476,41.65188956
puyallup-river-brewing-co-puyallup,,
quaff-on-brewing-nashville,,
quarter-barrel-brewery-and-pub-hamilton,-84.3556606,39.1246414
quarter-barrel-brewery-oxford,-84.74045186,39.51142737
quartzite-brewing-company-chewelah,-117.71646,48.27618
quattro-goombas-brewery-aldie,,
queen-city-brewery-of-cincinnati-cincinnati,,
quick-trigger-brewing-company-ahoskie,-76.9863065,36.2857593
quigleys-pint-and-plate-pawleys-island,,
rabbit-hole-brewing-justin,,
rabble-rouser-brewing-company-mcallen,,
rabid-brewing-llc-homewood,-87.6330234,41.5647232
race-street-brew-works-clearfield,,
radio-brewing-company-kellogg,-116.1225116,47.53391643
radium-city-brewing-ottawa,,
tangled-roots-brewing-company-ottawa,-88.84091316,41.34692308
radius-brewing-company-emporia,-96.18130706,38.40521996
ragged-island-brewing-company-portsmouth,-71.25695,41.616314
rail-hopn-brewing-co-auburn,-122.2290885,47.3120419
rail-line-brewing-simpsonville,-82.25782481,34.7414657
railhead-brewing-company-hornell,,
railhouse-brewery-aberdeen,,
railhouse-restaurant-and-brewery-marinette,-87.6543602,45.085149
railport-brewing-company-waxahachie,-96.85141051,32.38463715
stoic-brewing-waxahachie,,
railroad-brewing-company-avon,-82.01953725,41.4754617
railroad-city-brewing-company-altoona,,
railroad-seafood-station-and-brewing-co-corpus-christi,-97.39433962,27.8027685
rebel-toad-brewing-co-corpus-christi,-97.3960541,27.7946329
rails-end-beer-company-broomfield,-105.0750302,39.9084879
rock-bottom-brewery-westminster-westminster,,
wonderland-brewing-co-broomfield,-105.0560819,39.91349895
raintree-brewing-company-new-harmony,-87.9348109,38.1299262
raised-grain-brewing-company-waukesha,,
raleigh-brewing-company-raleigh,-78.6875149,35.7931167
ram-restaurant-and-brewery-boise-boise,,
ram-restaurant-and-brewery-indianapolis-indianapolis,-86.16050947,39.76475755
rock-bottom-brewery-indianapolis-indianapolis,-86.1584705,39.76717025
twodeep-brewing-indianapolis,-86.161428,39.777426
ram-restaurant-and-brewery-lakewood-lakewood,-122.5156132,47.16601043
ram-restaurant-and-brewery-puyallup-south-hill-puyallup,-122.292785,47.15857071
ram-restaurant-and-brewery-salem-salem,-123.0292121,44.932777
vagabond-brewing-salem,-123.00108734634155,44.98203990148334
ram-restaurant-and-brewery-wheeling-wheeling,-87.9155543,42.1541156
ramblin-reds-brewing-company-wauseon,,
ridge-runner-brewing-llc-wauseon,,
rancho-de-lomi-brewing-laporte,,
random-precision-brewing-company-columbus,-83.05232,40.090144
ranger-creek-brewery-san-antonio,,
ranoggin-brewing-kenosha,-87.9532178,42.57624125
rapp-brewing-company-seminole,,
rapps-barren-brewing-company-mountain-home,-92.3599724,36.3326432
rapscallion-ales-acton,-71.41585461,42.4919605
true-west-brewing-company-acton,,
rar-brewing-cambridge,-76.0774552,38.5702289
raritan-bay-brewing-llc-keansburg,-74.131668,40.441664
ratchet-brewery-silverton-silverton,-122.78458235983341,45.014104570598555
seven-brides-brewery-silverton,-122.78458235983341,45.014104570598555
silver-falls-brewery-silverton,-122.7821402,45.00421984
ravenous-brewing-company-cumberland,-71.401044,41.953531
ravinia-brewing-company-highland-park,-87.784735,42.169955
real-ale-brewing-co-blanco,-98.4128525,30.113319
real-mccoy-beer-co-delmar,,
reason-beer-charlottesville,-78.486033,38.06792831
reaver-beach-brewing-co-virginia-beach,,
young-veterans-brewing-company-virginia-beach,,
recess-brewing-edwardsville,-89.9590501,38.81422443
reclaimed-rails-brewing-company-bondurant,-93.461872,41.699717
red-barn-brewing-danville,-72.17748576,44.39460429
red-branch-brewing-company-rabbits-foot-meadery-sunnyvale,-121.9920827,37.40446295
red-bus-brewing-company-folsom,-121.17602424282718,38.67092318659841
red-clay-brewing-company-opelika,-85.37875418,32.64939542
red-cypress-brewery-winter-springs,,
red-dirt-brewing-co-oklahoma-city,,
red-dragon-brewery-fredericksburg,-77.46312137,38.30737927
spencer-devon-brewing-fredericksburg,-77.4587704,38.30272523
strangeways-brewing-fxbg-fredericksburg,-77.45625316,38.27297555
red-gap-brewing-cisco,-98.97952884,32.38826259
red-hawk-brewing-syracuse,,
red-hills-brewing-co-birmingham,,
red-jacket-brewing-at-michigan-house-cafe-calumet,-88.4535254,47.2464521
red-lodge-ales-brewing-co-red-lodge,-109.2465393,45.19727053
red-oak-brewing-co-whitsett,,
red-river-brewing-co-shreveport,,
red-river-brewing-company-red-river,,
red-rock-brewing-co-production-salt-lake-city,-111.90295388097354,40.779566588895065
toasted-barrel-brewery-salt-lake-city,-111.903198,40.782833
red-shed-brewing-company-cherry-valley,,
red-tandem-brewery-oxnard,-119.2474328,34.2068743
red-wing-brewing-company-red-wing,-92.54698396,44.56271063
redemption-alewerks-indianapolis,,
redline-brewing-company-burton,-83.59795244,43.01100775
redwood-brewing-co-flint,,
redwood-curtain-brewing-co-arcata,-124.08946668879436,40.85730504613245
reed-city-brewing-company-reed-city,-85.51071976,43.875879
reel-brew-co-los-angeles,-118.39739334479195,34.19896604511237
refined-ale-brewery-little-rock,-92.3184697,34.73083447
reformation-brewery-woodstock,,
reinvention-brewing-co-manchester,,
rek-lis-brewing-company-bethlehem,-71.687376,44.28042825
relic-brewing-plainville,,
rentsch-brewery-georgetown,,
wild-bunch-brewing-co-llc-georgetown,,
republic-brewing-co-republic,,
resignation-brewery-austin,-97.742323,30.262322
two-knights-brewing-austin,,
resonate-brewery-pizzeria-bellevue,-122.1774828,47.5523206
revelation-ale-works-hallock,-96.94649456,48.77482789
reverie-brewing-company-newtown,,
revolver-brewing-granbury,,
rg-brewery-five-sons-winery-brockport,,
stoneyard-brewing-company-brockport,,
rhinelander-brewing-co-rhinelander,-89.41264622,45.63733288
rhombus-guys-brewing-co-grand-forks,-97.0286822,47.923923
richbrau-brewing-richmond,,
rick-tanners-grille-and-barcherry-street-brewing-cooperative-cumming,,
riggs-beer-company-urbana,-88.16245188,40.09367288
right-eye-brewing-co-suisun-city,-122.041544,38.242484
true-symmetry-brewing-company-suisun-city,-122.03453908886723,38.243590505465086
right-turn-clyde-brewing-company-narrows,-80.807605,37.330026
riip-beer-company-huntington-beach,-117.9872302,33.6480028
rileys-brew-pub-clovis,-119.6452626,36.855494
zone-9-brewing-company-clovis,-119.6906567,36.82610331
rileys-brewing-co-madera,-120.0206226,36.97445553
rinn-duin-brewing-toms-river,,
rip-van-winkle-brewing-co-catskill,,
riptide-brewing-company-naples,-81.7949268,26.15088596
ritt-brewing-company-chicago,,
ritter-brewing-company-llc-peckville,,
river-barge-brewing-wyalusing,,
river-bend-brewing-hailey,,
sawtooth-brewery-hailey,-114.319764,43.522311
sun-valley-brewing-co-hailey,-114.316365,43.5210689
river-bend-hop-farm-and-brewery-newport,,
river-bluff-brewing-st-joseph,-94.844399,39.770343
the-angry-swede-brewing-company-st-joseph,-94.867977,39.808641
river-bottoms-brewing-company-carrollton,-93.497006,39.405185
river-city-brewing-co-sacramento,-121.32978121769298,38.61512607445302
ruhstaller-beer-sacramento,-121.497428,38.58004528
sacrament-brewing-sacramento,-121.4849275,38.57794927
river-hawk-brewing-channahon,-88.21732025,41.43542539
river-horse-brewing-company-ewing,-74.79656178,40.2765378
river-mile-38-brewing-co-cathlamet,-123.3853742,46.2054338
river-of-no-return-brewing-co-challis,-114.224139,44.50008
river-ridge-brewing-bellevue,-90.4223409,42.2567622
river-rock-brewery-galt,-121.3004126,38.2532789
river-roost-brewery-white-river-junction,-72.31821547,43.64560685
river-styx-brewing-fitchburg,-71.7946112,42.5817291
river-time-brewing-darrington,-121.6020402,48.24905291
rivermen-brewing-co-belmont,-81.015546,35.240249
york-chester-brewing-company-belmont,,
riverport-brewing-co-clarkston,,
riverside-brewery-and-restaurant-west-bend,-88.18128088,43.42164792
rivertowne-pour-house-monroeville,-79.76389793,40.44745731
riverwatch-brewery-augusta,,
savannah-river-brewing-company-augusta,-81.96288082,33.46534536
roadrunner-abbey-brewing-chandler,-111.8408489,33.3067132
robin-hood-brewing-co-bellefonte,,
rochester-mills-production-brewery-auburn-hills,,
rock-bottom-brewery-bethesda-bethesda,-77.0976716,38.9890033
rock-bottom-brewery-charlotte-charlotte,,
rock-bottom-brewery-milwaukee-milwaukee,,
rock-bottom-brewery-nashville-nashville,,
rock-bottom-brewery-orchard-cntr-westminster,,
rock-bottom-brewery-orland-park-orland-park,-87.85275979,41.59402293
rock-bottom-brewery-pittsburgh-homestead,-79.9149542,40.4093329
rock-bottom-brewery-short-pump-richmond,,
rock-bottom-brewery-warrenville-warrenville,,
two-brothers-brewing-co-warrenville,,
rock-county-brewing-company-janesville,-89.02177314,42.68354565
rock-harbor-brewing-co-rockland,-69.127326,44.100544
rock-harbor-pub-and-brewery-rockland,-69.10907557,44.1049557
rockaway-brewing-company-arverne,,
rocky-coulee-brewing-odessa,-118.6867465,47.33319739
rocky-hill-brewing-exeter,-119.12233014658865,36.34389838175811
rocky-reef-brewing-company-woodruff,-89.695183,45.895883
rocky-river-brewing-co-rocky-river,-81.8553198,41.46100065
rocland-beverage-co-ukiah,-123.199573,39.126287
ukiah-brewing-co-ukiah,-123.2076383,39.14945851
roets-jordan-brewery-co-jordan,-93.62618368,44.665938
rogan-brewing-company-duquesne,,
rogers-beer-penfield,-77.46723818,43.12868768
rohrer-brewing-company-llc-cookeville,,
rolling-meadows-farm-brewery-cantrall,,
roma-brewery-willernie,-92.957644,45.057136
rome-city-brewing-co-rome,-85.17262231,34.25410398
roosevelt-brewing-company-portales,-103.335715,34.185293
rooster-brewing-paris,-84.25166366,38.21039483
roosterbragh-brewing-company-llc-tallahassee,,
roosterfish-brewing-co-watkins-glen,-76.87362,42.38063
seneca-lodge-craft-brewing-at-seneca-lodge-watkins-glen,-76.873392,42.369461
roosters-brewing-co-1-ogden,-111.974503,41.220497
utog-brewing-company-ogden,-111.973557,41.224087
roosters-brewing-co-2-layton,-111.9793389,41.08320878
roscoe-brewing-company-roscoe,,
roslyn-brewing-co-roslyn,-120.9947248,47.2222871
rotunda-brewing-annville,-76.520098,40.32856075
rough-diamond-brewery-spring-branch,,
shade-tree-saloon-and-grill-spring-branch,,
roughtail-brewing-oklahoma-city,-97.5192442,35.6087575
round-guys-brewing-co-lansdale,-75.28630882,40.24337843
round-town-brewery-indianapolis,,
roundhouse-depot-brewing-bellefontaine,-83.76289625,40.35981532
route-6-tap-house-putnam-brewery-mahopac,-73.72642406,41.37750571
rowlands-calumet-brewery-co-2-chilton,-88.16401327,44.0291831
rowlands-calumet-brewery-co-chilton,-88.1632129,44.0293888
royal-bavaria-brewhouse-restaurant-and-biergarten-moore,-97.4235998,35.3148295
royal-brewery-new-orleans,,
royal-docks-brewing-company-canton,,
royal-gorge-brew-pub-canon-city,-105.2418113,38.44010539
royal-palm-brewing-company-royal-palm-beach,,
rs-taylor-and-sons-brewery-salem,-73.360912,43.175335
rshea-brewing-akron,-81.55341503,41.13489995
ruba-brewing-houston,-95.51694859,29.72879669
rubber-soul-brewing-salisbury,-75.58418801,38.39109674
sigma-ingredients-llc-salisbury,,
ruby-mountain-brewing-co-wells,,
ruby-river-steak-house-and-brewery-ogden,-111.9883755,41.18405234
ruby-valley-brew-sheridan,-104.559298,48.77363753
ruddy-duck-brewery-and-grill-dowell,-76.45795,38.350501
ruhlman-breweryour-ales-hampstead,,
ruhstaller-beer-dixon,-121.81964027351879,38.45364691355422
rumspringa-brewing-co-bird-in-hand,-76.18731,40.038905
running-dogs-brewery-saint-helens,-122.79800954446351,45.86251169260871
rural-brewing-company-sturgeon-bay,,
rush-river-brewing-co-river-falls,-92.63861533,44.8911208
swinging-bridge-brewing-co-river-falls,-92.62629149,44.85774743
russian-river-brewing-co-production-santa-rosa,-122.7094385,38.4216577
russian-river-brewing-co-santa-rosa,-122.7116607,38.4418139
third-street-aleworks-santa-rosa,-122.7132175,38.43982595
rustic-brew-hampton,-93.20855984,42.74298149
rustic-leaf-brewing-company-waterford,-83.4048664,42.659901
rusty-bull-brewing-company-north-charleston,,
snafu-brewing-company-charleston,-80.0664232,32.9255082
rusty-gold-brewing-canonsburg,-80.18750486,40.25856457
rusty-nickel-brewing-co-buffalo,-78.851031,42.876243
rusty-rail-brewing-mifflinburg,,
ryan-brewing-company-roscoe,-89.01015782,42.4211214
s-and-s-farm-brewery-nassau,-73.57263982,42.49050535
sabbath-brewing-atlanta,,
sackbut-brewing-and-barrelwerks-fresno,-119.7715206,36.73946658
sackets-harbor-brewing-co-sackets-harbor,-76.12164821,43.94796085
saco-river-brewing-fryeburg,,
sacred-lake-brewing-herrin,,
saddle-mountain-brewing-company-goodyear,-112.3970112,33.4572737
sailfish-brewing-company-llc-fort-pierce,-80.32431828,27.44903854
saint-arnold-brewing-co-houston,-95.34846656,29.77112745
saint-hazards-brewery-middle-bass-island,,
saint-j-brewery-saint-johnsbury,-72.01506898,44.45918219
saint-somewhere-brewing-co-tarpon-springs,-82.75335373,28.14615551
silverking-brewing-company-tarpon-springs,-82.75325369,28.14509027
two-frogs-brewing-company-tarpon-springs,-82.75503088,28.14632482
saloon-door-brewing-co-webster,,
salt-city-brewing-hutchinson,-97.93175306,38.05869143
salt-creek-brewery-bedford,,
salt-marsh-brewing-bluffton,-80.86048975,32.2372909
southern-barrel-brewing-company-bluffton,-80.9199124,32.2715377
salt-point-brewing-co-llc-lansing,-76.50592053,42.53689005
salt-springs-brewery-saline,-83.78105412,42.16646594
stony-lake-brewing-company-saline,-83.7735354,42.17041729
saltbox-brewery-concord,-71.39468258,42.45690806
saltmarsh-brewery-foxboro,,
saltwater-brewery-delray-beach,-80.0913747,26.4619509
salty-turtle-beer-company-surf-city,,
samuel-adams-pennsylvania-brewing-co-breinigsville,,
san-fernando-brewing-co-san-fernando,-118.4322067,34.2828803
san-jacinto-brewing-company-montgomery,,
sanctuary-brewing-company-hendersonville,-82.45881412,35.31453259
southern-appalachian-brewery-hendersonville,,
triskelion-brewing-company-hendersonville,-82.45789699,35.32060017
sand-mtn-brewery-section,-85.986644,34.5789747
sandy-springs-brewing-company-minerva,-81.10382014,40.72956679
sandy-valley-brewing-co-hillsboro,-90.476661,38.30122
santa-fe-brewing-co-santa-fe,-106.0515883,35.59654205
tumbleroot-brewery-and-distillery-santa-fe,,
santa-maria-brewing-co-nipomo,-120.43644311778685,34.99599466112315
santa-monica-brew-works-santa-monica,-118.4765129159605,34.02565745146584
santan-brewing-co-chandler,-111.8423459,33.3032436
santan-brewing-co-uptown-chandler-chandler,-111.8384052,33.3352048
the-perch-pub-and-brewery-chandler,-111.8424808,33.3000878
santan-brewing-co-phoenix,-112.0773456,33.4485866
sante-adairius-rustic-ales-capitola,-121.9405748,36.9822865
sapphire-mountain-brewing-co-sapphire,,
saranac-brewery-matt-brewing-co-utica,-75.24414622,43.10355567
woodland-farm-brewery-utica,-75.212678,43.148929
sarasota-brewing-co-sarasota,-82.5163259,27.26007897
satulah-mountain-brewing-co-highlands,-83.19553951,35.05400622
saugatuck-brewing-co-douglas,-86.2120077,42.62989386
savagewood-brewing-company-san-diego,-117.1130008331795,32.91329511013431
savannah-beer-company-savannah,,
sawbriar-brewery-lafayette,,
sawmill-brewing-co-merrill,-89.6830878,45.18859223
sawmill-pizza-and-brew-shed-clear-lake,-92.29614,45.252594
sawtooth-brewery-ketchum-public-house-ketchum,-114.366822,43.683736
warfield-distillery-and-brewery-ketchum,-114.36394,43.681482
scantic-river-brewery-hampden,-72.58331688,42.04303611
scarlet-lane-brewing-company-llc-mccordsville,-85.92438159,39.89477286
scatter-creek-brewing-tenino,,
schilling-beer-co-littleton,-71.77281065,44.30592045
schillingbridge-winery-and-microbrewery-pawnee-city,-96.163742,40.115124
schlafly-bottleworks-maplewood-maplewood,-90.314774,38.613184
schlafly-bottleworks-saint-louis,,
side-project-brewing-maplewood,-90.32221146,38.61223484
schmohz-brewery-grand-rapids,,
thornapple-brewing-company-grand-rapids,-85.6506666,42.9128114
schram-vineyards-winery-and-brewery-waconia,-93.74364727,44.84415744
waconia-brewing-company-waconia,,
schubros-brewery-san-ramon,-121.96310136189405,37.77908359696368
scissortail-brewing-co-bartlesville,,
scorched-earth-brewing-co-algonquin,-88.3039697,42.17091094
village-vintner-winery-and-brewery-algonquin,-88.33838098,42.14408948
scottys-bierwerks-cape-coral,,
scratch-brewing-company-ava,,
screamin-hill-brewery-cream-ridge,,
screech-owl-brewing-bruceton-mills,-79.5659678,39.5887952
sea-dog-brewing-camden,-69.064576,44.209809
sea-dog-brewing-co-clearwater-clearwater,,
sea-drift-ales-and-lagers-largo,,
secatogue-brewing-co-west-islip,-73.30289019,40.70717835
second-line-brewing-new-orleans,-90.1056073,29.9825676
second-son-brews-madera,-119.8580965,36.93416059
second-state-brewing-company-cedar-falls,-92.4442681,42.53674424
selins-grove-brewing-co-selinsgrove,-76.86152979,40.80056952
shrewd-fox-brewery-eldred,,
seminar-brewing-florence,-79.78837666,34.2209957
southern-hops-brewing-co-florence,,
seneca-lake-brewing-company-dundee,,
sentinel-peak-brewing-company-tucson,-110.8552229,32.2505857
sequoia-brewing-co-tower-district-fresno,-119.8019622,36.75774408
serious-brewing-co-howes-cave,,
seven-bridges-grille-and-brewery-jacksonville,-81.55312193,30.26129582
seven-jars-products-charlotte,,
sevens-brew-pub-farmington,,
sew-hopd-brewery-llc-huntley,,
seward-brewing-seward,-149.440886,60.101258
sflbrewery-in-planning-weston,,
shadowview-brewing-woodstock,,
shaidzon-beer-company-llc-west-kingston,-71.56763232,41.48127985
shale-brewing-co-north-canton,-81.422424,40.866706
shannon-brewing-company-llc-keller,-97.25396446,32.94797684
shattuck-brewery-elk-river,-116.191962,46.778848
shebeen-brewing-company-wolcott,-73.000062,41.575855
sheepscot-valley-brewing-co-whitefield,,
shelter-island-craft-brewery-shelter-island,-72.33987616,41.0714822
sherwood-brewing-co-shelby-township,-82.97361414,42.63202014
shiny-top-brewing-fort-dodge,-94.19057896,42.50474204
ship-bottom-brewery-beach-haven,,
shipwrecked-restaurant-and-brewery-egg-harbor,,
shipyard-brew-pub-eliot-eliot,,
shire-breu-hous-dalton,-73.1730985,42.4745867
shmaltz-brewing-co-clifton-park,,
shoe-tree-brewing-co-carson-city,,
short-fuse-brewing-company-schiller-park,,
short-story-brewing-rivesville,-80.119282,39.544687
shorts-brewing-co-bellaire,-85.21012429,44.975604
shorts-brewing-co-production-facility-elk-rapids,,
shortway-brewing-company-newport,-76.85945669,34.78998841
shovel-town-brewery-inc-north-easton,,
shy-bear-brewing-lewistown,,
sibling-revelry-brewing-westlake,-81.94620111,41.47040238
sick-n-twisted-brewing-co-deadwood,-103.7310822,44.37732531
side-door-brewing-company-port-saint-lucie,-80.3079342,27.30575664
side-lot-brewery-wauconda,-88.14526776,42.26078912
small-town-brewery-wauconda,,
sierra-blanca-brewing-co-moriarty,,
siluria-brewing-company-alabaster,-86.8163773,33.2442813
silver-creek-brewing-co-cedarburg,,
the-fermentorium-cedarburg,,
silver-gulch-brewing-co-fox,-147.6219761,64.95708588
silver-harbor-brewing-company-saint-joseph,-86.48027459,42.10893033
silver-lake-brewing-project-perry,-78.00159923,42.71795128
simple-roots-brewing-co-burlington,,
simplicity-brewing-company-warren,-69.1881349,44.15177662
singlecut-beersmiths-astoria,,
siren-rock-brewing-company-rockwall,,
woodcreek-brewing-company-rockwall,,
siskiyou-brew-works-mccloud,-122.13575945015445,41.25073303758027
sister-lakes-brewing-company-dowagiac,,
strand-brewery-dowagiac,,
siuslaw-brewing-alsea,-123.6906645,44.353359
six-car-pub-amarillo,,
six-harbors-brewing-company-huntington,-73.4253168,40.8749628
six-ten-brewing-tampa,,
sixth-sense-brewing-company-jackson,-82.63876433,39.05323989
ska-brewing-durango,,
skeleton-key-brewery-woodridge,,
skull-camp-brewing-mount-airy,,
thirsty-souls-community-brewing-mount-airy,-80.6087621,36.5008814
white-elephant-beer-company-mount-airy,-80.6090865,36.5006581
skyroc-brewery-attleboro,-71.28788917,41.94462967
slantways-brewing-company-the-woodlands,,
slate-farm-brewery-whiteford,-76.3369752,39.7036891
slate-rock-brewing-company-amity,-93.46113043,34.26406928
slaughter-county-brewing-port-orchard,-122.626001,47.54261931
sleepy-owl-brewery-kingsport,,
sloop-brewing-elizaville,-73.797148,42.084393
slow-pour-brewing-company-lawrenceville,-83.98889581,33.96116747
slowboat-brewing-company-laurel,-89.12789538,31.69425231
sluggo-brewing-tacoma,-122.472174,47.2553127
sly-fox-brewing-co-pottstown,-75.66632314,40.26338927
small-brewpub-dallas,-96.924553,32.747739
small-craft-brewing-co-amityville,-73.42019,40.67158556
smelter-city-brewing-anaconda,-112.95216,46.130107
smith-and-lentz-brewing-nashville,-86.75651722,36.17632511
southern-grist-brewing-company-nashville,-86.729011,36.188838
smockville-brewhouse-sherwood,-122.8406694,45.3566248
two-kilts-brewing-sherwood,-122.8308802,45.36773305
smoketown-brewing-station-brunswick,-77.6302935,39.3136514
smoky-mountain-brewery-2-gatlinburg-gatlinburg,-83.52053504,35.70901801
smoky-mountain-brewery-3-pigeon-forge-pigeon-forge,,
smoky-mountain-brewery-4-turkey-creek-knoxville,-84.15846424,35.90006382
smugglers-brewpub-telluride,-107.8114274,37.9358018
stronghouse-brewery-telluride,,
telluride-brewing-co-telluride,,
smuttynose-brewing-co-hampton,-70.85354155,42.94551535
smylie-brothers-brewing-co-evanston,-87.6864692,42.0476547
snipes-mountain-brewing-co-sunnyside,-120.0114902,46.32921174
varietal-beer-company-sunnyside,-120.0157684,46.32370319
snow-belt-brew-chardon,,
snow-hop-brewery-helena,,
snowbelt-brewing-company-gaylord,,
snowshoe-brewing-co-arnold,-120.3617024,38.2423881
snowy-mountain-brewery-saratoga,,
soaring-wings-brewing-springfield,-96.125404,41.06572
sobels-obscure-brewery-llc-new-stanton,,
social-kitchen-and-brewery-san-francisco,-122.4660662,37.7635041
sunset-reservoir-brewing-company-san-francisco,-122.4823594,37.7538314
tw-pitchers-brewing-co-san-francisco,-122.4750486,37.76307771
sockeye-brewing-co-boise,-116.252364,43.619049
solid-rock-brewing-spicewood,,
solvang-brewing-co-solvang,-120.1448663,34.59615466
solvang-brewing-company-lompoc-lompoc,-120.4574527,34.6419814
some-brewing-co-york,,
some-nerve-brewing-company-manitowish-waters,,
somers-point-brewing-company-somers-point,,
sonder-brewing-maineville,,
sonoma-grille-sonoma,-122.4599821,38.29204322
sonoma-springs-brewing-co-sonoma,-122.477788,38.294506
sonoran-brewing-phoenix,-111.9805737,33.4475332
the-phoenix-ale-brewery-phoenix,-111.9642922,33.4457883
walter-station-brewery-phoenix,-112.0773456,33.4485866
sons-of-liberty-aleworks-norco,-117.5597542,33.9277892
sons-of-liberty-beer-and-spirits-co-wakefield,-71.50525999,41.4545347
whalers-brewing-company-south-kingstown,-71.49706731,41.4506997
sophisticated-hound-brewing-company-princeton,-81.094116,37.369408
soquel-fermentation-project-los-gatos,-121.9746797,37.226611
source-brewing-colts-neck,,
souris-river-brewing-minot,-101.2883218,48.23686523
south-austin-brewery-austin,,
south-county-brewing-co-fawn-grove,-76.44958324,39.7322666
south-gate-brewing-co-oakhurst,-119.6618038,37.33172774
south-park-brewing-fairplay,,
south-park-brewing-san-diego,-117.130074,32.7470971
south-shore-brewery-ashland,-90.89277984,46.58720123
south-shore-brewery-washburn-washburn,-90.90116464,46.67061427
southampton-publick-house-southampton,,
southbound-brewing-co-savannah,-81.111372,32.087032
southerleigh-brewing-san-antonio,,
southern-craft-brewing-company-baton-rouge,,
southern-heights-brewing-co-llc-austin,,
southern-range-brewing-monroe,-80.55091346,34.98073637
southern-star-brewing-conroe,-95.4776897,30.3587546
southern-sun-pub-and-brewery-boulder,,
southern-tier-brewing-co-lakewood,,
southern-yankee-beer-company-houston,,
southside-brewing-co-cambridge,,
spahr-brewing-company-pensacola,-87.25663063,30.44184376
spellbound-brewing-mount-holly,,
village-idiot-brewing-company-mount-holly,-74.78801924,39.99417605
spencer-brewery-spencer,-72.0133159,42.2976331
spigots-brew-pub-houma,-90.71974565,29.59396551
spilled-grain-brewhouse-annandale,-94.11946132,45.25958238
spindletap-brewery-houston,-95.3149254,29.8677396
spiral-brewery-hastings,-92.8524399,44.7443609
spires-social-brewing-co-columbus,-83.004836,40.1473396
spiteful-brewing-chicago,-87.6806429,41.979914
spoetzl-brewery-shiner,,
spoonwood-brewing-company-pittsburgh,,
sports-brewpub-wyandotte,-83.15132628,42.20229805
sportsbreweries-frisco,-96.7687762,33.1787931
spring-gate-brewery-harrisburg,,
wolf-brewing-company-harrisburg,,
spring-mountain-brewing-company-schwenksville,,
squam-brewing-co-holderness,-71.589971,43.78514
sr-76-beerworks-valley-center,-116.95650217364987,33.2670748696499
st-ambrose-cellars-beulah,,
st-arnulf-alery-cadiz,,
st-benedicts-brew-works-ferdinand,-86.85419491,38.2242289
st-brigids-brewery-moses-lake,-119.2850962,47.12808368
ten-pin-brewing-co-moses-lake,-119.2781699,47.14506441
ten-pin-brewing-production-facility-moses-lake,-119.2781737,47.14487355
st-francis-brewing-company-saint-francis,-87.875747,42.97452
st-nicholas-brewing-co-du-quoin,-89.23946916,38.01026114
stadium-brewing-co-aliso-viejo,-117.72648766384981,33.5754672866716
stadium-pizza-murrieta-wildomar,-117.2479529,33.5934458
starboard-brewing-co-sturgeon-bay,-87.37752984,44.83540984
