postal_code,county,ZHVI
14418,Yates County,267289.0
41603,Floyd County,99415.0
20880,Montgomery County,569780.0
62835,White County,65398.0
73939,Texas County,161532.0
50238,Lucas County,122632.0
81223,Fremont County,335268.0
52590,Wayne County,110143.0
25035,Kanawha County,72144.0
20621,Saint Marys County,339557.0
81624,Mesa County,453833.0
57034,Lincoln County,242878.0
97416,Douglas County,405011.0
4631,Washington County,152852.0
18465,Susquehanna County,175431.0
54888,Washburn County,224165.0
26133,Wood County,157310.0
14709,Allegany County,111758.0
37175,Stewart County,161958.0
95689,Amador County,448316.0
75439,Fannin County,189262.0
38039,Hardeman County,117120.0
48760,Lapeer County,134312.0
23432,Suffolk City,444533.0
99170,Whitman County,270899.0
40819,Harlan County,75945.0
63829,Dunklin County,67701.0
75449,Hunt County,146031.0
26257,Randolph County,102106.0
11957,Suffolk County,1649671.0
30660,Wilkes County,154554.0
12076,Schoharie County,193890.0
43778,Guernsey County,207663.0
61075,Jo Daviess County,164884.0
72566,Izard County,124927.0
60550,DeKalb County,220812.0
95651,El Dorado County,594985.0
56336,Todd County,327908.0
66856,Coffey County,180854.0
45745,Noble County,141453.0
96781,Hawaii County,535337.0
62634,Logan County,132892.0
54564,Oneida County,198182.0
63862,New Madrid County,75704.0
21869,Dorchester County,162707.0
23153,Goochland County,444054.0
61421,Stark County,95361.0
16317,Venango County,134522.0
37325,Polk County,212694.0
73062,Kiowa County,61917.0
25969,Summers County,126244.0
45148,Clinton County,188884.0
59086,Park County,688182.0
38876,Itawamba County,116829.0
28448,Bladen County,126386.0
99161,Whitman County,351842.0
31551,Pierce County,196524.0
22969,Nelson County,240747.0
13147,Cayuga County,184366.0
1071,Hampden County,292797.0
48749,Arenac County,103910.0
62277,Randolph County,149043.0
38954,Leflore County,58717.0
41562,Pike County,58606.0
94020,San Mateo County,1000538.0
51358,Palo Alto County,152497.0
80480,Jackson County,233367.0
72934,Crawford County,122931.0
72471,Jackson County,78371.0
13839,Delaware County,183103.0
11739,Suffolk County,902083.0
68418,Otoe County,304803.0
1053,Hampshire County,400917.0
61051,Carroll County,120220.0
54159,Marinette County,225760.0
87747,Colfax County,100894.0
5651,Washington County,436796.0
76432,Brown County,288880.0
20630,Saint Marys County,565376.0
72568,Independence County,131687.0
39078,Copiah County,80523.0
26147,Calhoun County,78283.0
72157,Conway County,121886.0
13044,Oswego County,200166.0
95017,Santa Cruz County,921338.0
21659,Dorchester County,220576.0
75476,Fannin County,313258.0
32694,Alachua County,202027.0
63440,Lewis County,194108.0
62463,Shelby County,144865.0
5682,Washington County,367246.0
55748,Itasca County,157939.0
24059,Roanoke County,283283.0
52255,Cedar County,148304.0
4623,Washington County,154956.0
73620,Custer County,119109.0
58053,Richland County,75508.0
78004,Kendall County,655075.0
13061,Madison County,236996.0
28623,Alleghany County,199384.0
95615,Sacramento County,593537.0
72739,Benton County,323187.0
83624,Owyhee County,398314.0
62262,Bond County,100134.0
65040,Cole County,252419.0
2670,Barnstable County,652153.0
24579,Rockbridge County,162130.0
78406,Nueces County,85987.0
43319,Logan County,230187.0
8061,Gloucester County,384902.0
42328,Ohio County,119248.0
53518,Richland County,183831.0
55924,Dodge County,241992.0
70031,Saint Charles Parish,192399.0
83627,Owyhee County,445882.0
47970,Benton County,175806.0
5845,Orleans County,237643.0
4858,Knox County,402861.0
69155,Keith County,167935.0
73949,Texas County,124479.0
17265,Franklin County,186515.0
70552,Iberia Parish,125706.0
5647,Washington County,302429.0
6021,Litchfield County,375812.0
32044,Bradford County,227452.0
27843,Martin County,65954.0
72482,Sharp County,74185.0
61486,Mercer County,131344.0
46531,Starke County,203539.0
14711,Allegany County,104219.0
73759,Grant County,109904.0
44404,Trumbull County,185522.0
36524,Clarke County,98385.0
29469,Berkeley County,479749.0
68660,Boone County,149748.0
12592,Dutchess County,363481.0
74759,Choctaw County,144650.0
54838,Douglas County,257344.0
25241,Jackson County,170900.0
63036,Saint Francois County,198094.0
47456,Owen County,228396.0
56152,Redwood County,105700.0
24325,Carroll County,141560.0
94038,San Mateo County,1558628.0
62974,Williamson County,129704.0
66411,Marshall County,112047.0
70036,Jefferson Parish,235336.0
70455,Tangipahoa Parish,222844.0
28510,Pamlico County,324163.0
42076,Calloway County,189721.0
66514,Geary County,308726.0
35554,Fayette County,113864.0
51576,Pottawattamie County,318632.0
42372,McLean County,104410.0
17212,Fulton County,207056.0
41773,Perry County,65118.0
22720,Fauquier County,576171.0
23968,Mecklenburg County,129838.0
61234,Henry County,142922.0
54026,Polk County,348534.0
29037,Newberry County,247780.0
32445,Jackson County,123426.0
54854,Douglas County,215895.0
6785,Litchfield County,689134.0
63936,Stoddard County,145374.0
75471,Hopkins County,231244.0
52141,Fayette County,140944.0
74944,Haskell County,119818.0
70755,Pointe Coupee Parish,181280.0
65046,Moniteau County,209403.0
56713,Marshall County,177096.0
47550,Spencer County,232830.0
62627,Cass County,75316.0
20143,Prince William County,855422.0
68937,Gosper County,424736.0
6282,Windham County,342769.0
17758,Sullivan County,231611.0
49126,Berrien County,189936.0
5824,Essex County,247351.0
38318,Carroll County,169048.0
56119,Nobles County,207965.0
58652,Stark County,218561.0
71404,Winn Parish,140447.0
24597,Halifax County,127260.0
24465,Highland County,242479.0
71479,LaSalle Parish,43438.0
76673,Hill County,172568.0
48885,Montcalm County,191665.0
15687,Westmoreland County,176170.0
20688,Calvert County,459316.0
48747,Bay County,177915.0
61878,Champaign County,126161.0
4022,Oxford County,352619.0
78860,Maverick County,107672.0
16948,Potter County,154105.0
51234,Sioux County,211760.0
38253,Obion County,165117.0
69024,Hitchcock County,132854.0
63532,Macon County,128059.0
64740,Henry County,155333.0
33786,Pinellas County,1088774.0
65764,Dallas County,197571.0
31058,Taylor County,169767.0
36041,Crenshaw County,100149.0
13661,Jefferson County,166836.0
65590,Dallas County,223297.0
31094,Washington County,155235.0
26405,Barbour County,131062.0
15924,Somerset County,65728.0
68466,Gage County,68203.0
4290,Oxford County,159842.0
56319,Douglas County,279003.0
36256,Tallapoosa County,144888.0
5658,Washington County,274732.0
43501,Williams County,145451.0
80420,Park County,554182.0
61565,Marshall County,157437.0
36922,Sumter County,72151.0
52561,Mahaska County,118900.0
18354,Monroe County,318528.0
16360,Crawford County,147266.0
78005,Frio County,363610.0
50530,Webster County,106043.0
51638,Page County,122222.0
4679,Hancock County,527447.0
38476,Hickman County,568045.0
31712,Crisp County,141464.0
65237,Cooper County,161058.0
68428,Lancaster County,517404.0
34739,Osceola County,346892.0
38311,Decatur County,245019.0
27947,Currituck County,329169.0
21082,Baltimore County,534914.0
70354,Lafourche Parish,80622.0
15665,Westmoreland County,203259.0
5456,Addison County,447920.0
12821,Washington County,204367.0
13428,Montgomery County,156171.0
95947,Plumas County,
61259,Rock Island County,256061.0
78954,Fayette County,988361.0
28627,Alleghany County,334778.0
39045,Madison County,130378.0
66097,Jefferson County,213308.0
3588,Coos County,221503.0
24120,Patrick County,178367.0
84013,Utah County,573901.0
73860,Woods County,67586.0
83344,Twin Falls County,461074.0
75937,Nacogdoches County,181513.0
67336,Labette County,61541.0
72415,Lawrence County,79828.0
65462,Phelps County,177364.0
59758,Gallatin County,612071.0
48861,Eaton County,208688.0
56653,Koochiching County,168207.0
2812,Washington County,463605.0
61330,Bureau County,128310.0
50447,Hancock County,93013.0
67149,Sedgwick County,300452.0
43153,Madison County,186606.0
30820,Glascock County,149985.0
47354,Randolph County,161240.0
54611,Jackson County,160072.0
64832,Jasper County,234248.0
44418,Trumbull County,233333.0
25093,Boone County,31716.0
25831,Fayette County,105982.0
25537,Cabell County,118160.0
4740,Aroostook County,179131.0
70749,Pointe Coupee Parish,252697.0
13473,Lewis County,159406.0
72531,Baxter County,206917.0
61014,Carroll County,124544.0
30545,White County,296913.0
64867,Newton County,196287.0
17407,York County,289639.0
63530,Macon County,158909.0
75478,Hopkins County,223470.0
36509,Mobile County,73887.0
75411,Lamar County,201919.0
93517,Mono County,
40972,Clay County,66186.0
50628,Howard County,138009.0
59643,Broadwater County,375756.0
88022,Grant County,189786.0
3777,Grafton County,382203.0
41655,Floyd County,51234.0
50062,Marion County,151150.0
29105,Aiken County,155942.0
54547,Iron County,240507.0
26681,Nicholas County,91795.0
3845,Carroll County,399861.0
61844,Vermilion County,142260.0
29717,York County,207479.0
35975,De Kalb County,171270.0
73458,Carter County,152594.0
16443,Erie County,179836.0
15673,Armstrong County,134572.0
12087,Greene County,317826.0
13433,Lewis County,122996.0
45654,Hocking County,170755.0
39743,Lowndes County,126351.0
14728,Chautauqua County,273495.0
24323,Wythe County,186648.0
23962,Charlotte County,119741.0
62354,Hancock County,134439.0
26412,Braxton County,95991.0
55385,McLeod County,203522.0
81025,Pueblo County,231087.0
25446,Jefferson County,396654.0
17060,Huntingdon County,135555.0
29809,Aiken County,141478.0
48889,Gratiot County,161507.0
26040,Marshall County,71773.0
3218,Belknap County,410806.0
14784,Chautauqua County,128085.0
12932,Essex County,207640.0
23821,Brunswick County,120452.0
15771,Indiana County,173695.0
50134,Story County,267917.0
73843,Ellis County,89873.0
74574,Pushmataha County,149959.0
80731,Phillips County,226488.0
1037,Worcester County,403614.0
92305,San Bernardino County,357390.0
58240,Traill County,131699.0
71826,Lafayette County,58601.0
47590,Pike County,202662.0
15729,Indiana County,123930.0
47541,Dubois County,177401.0
49318,Muskegon County,254303.0
98325,Jefferson County,515070.0
72044,Cleburne County,264380.0
29114,Florence County,121843.0
22938,Nelson County,345026.0
45741,Meigs County,132482.0
24326,Grayson County,198196.0
1092,Worcester County,294894.0
72025,Perry County,108005.0
38588,Jackson County,172413.0
38670,Quitman County,57775.0
66724,Crawford County,77178.0
73834,Harper County,83875.0
92322,San Bernardino County,334858.0
71838,Hempstead County,52618.0
61353,Lee County,150445.0
75968,Sabine County,137087.0
39366,Jasper County,95690.0
40111,Breckinridge County,78399.0
93664,Fresno County,681109.0
66070,Jefferson County,211104.0
5829,Orleans County,270919.0
74062,Payne County,138127.0
51245,O Brien County,122236.0
55991,Wabasha County,426326.0
52315,Benton County,209252.0
51055,Woodbury County,198512.0
42039,Carlisle County,146306.0
61569,Peoria County,202179.0
49965,Houghton County,168949.0
47858,Clay County,160571.0
38575,Clay County,152295.0
5474,Grand Isle County,467183.0
71007,Caddo Parish,197204.0
28449,New Hanover County,721428.0
76264,Grayson County,471599.0
87548,Rio Arriba County,324495.0
70645,Cameron Parish,250544.0
38328,Henderson County,177059.0
18824,Susquehanna County,180877.0
47135,Harrison County,214017.0
77446,Waller County,213130.0
36761,Lowndes County,102145.0
52777,Clinton County,140126.0
24966,Greenbrier County,164204.0
80449,Park County,401258.0
24226,Dickenson County,74534.0
60556,DeKalb County,245599.0
95452,Sonoma County,1488645.0
5059,Windsor County,385722.0
13338,Oneida County,218653.0
76857,Brown County,187848.0
13684,Saint Lawrence County,109247.0
14571,Orleans County,170794.0
77983,Calhoun County,188948.0
49052,Kalamazoo County,191944.0
44620,Carroll County,232196.0
83234,Bannock County,239392.0
39179,Yazoo County,105433.0
29113,Orangeburg County,86388.0
52032,Dubuque County,233509.0
30177,Pickens County,228717.0
97543,Josephine County,424090.0
36321,Houston County,164526.0
98605,Skamania County,400494.0
54469,Wood County,145951.0
45312,Miami County,287256.0
5774,Rutland County,278084.0
12137,Schenectady County,267462.0
15923,Westmoreland County,107043.0
52042,Clayton County,183172.0
36026,Coosa County,581031.0
4607,Hancock County,307718.0
47011,Switzerland County,243833.0
28434,Bladen County,132216.0
57024,Moody County,137644.0
31798,Irwin County,179824.0
45766,Athens County,152780.0
63855,Dunklin County,76290.0
93432,San Luis Obispo County,1064425.0
37057,Trousdale County,197601.0
16647,Huntingdon County,256290.0
62074,Madison County,172842.0
49724,Chippewa County,185915.0
42207,Edmonson County,123761.0
98638,Pacific County,373583.0
47926,White County,149643.0
50249,Hamilton County,153043.0
4476,Hancock County,328325.0
97865,Grant County,245449.0
15015,Allegheny County,461882.0
12468,Greene County,308361.0
61230,Whiteside County,155572.0
31090,Wilkinson County,88802.0
36029,Bullock County,195680.0
54427,Marathon County,201301.0
40209,Jefferson County,106517.0
75944,Nacogdoches County,173908.0
8317,Atlantic County,291492.0
38391,Madison County,129417.0
54420,Clark County,194678.0
60961,Kankakee County,168875.0
56339,Grant County,202872.0
56010,Blue Earth County,190979.0
58267,Grand Forks County,173022.0
72082,White County,62404.0
61833,Vermilion County,72845.0
38061,McNairy County,146275.0
8041,Burlington County,437895.0
40009,Marion County,98924.0
25979,Summers County,123284.0
17959,Schuylkill County,62575.0
94937,Marin County,1643829.0
62338,Adams County,192377.0
25882,Wyoming County,38996.0
5455,Franklin County,406408.0
63867,New Madrid County,110503.0
31077,Dodge County,130042.0
61747,Tazewell County,170172.0
4969,Penobscot County,214964.0
66938,Cloud County,99585.0
42054,Calloway County,163787.0
24138,Montgomery County,241676.0
5761,Rutland County,392950.0
31072,Wilcox County,110253.0
61412,Mercer County,102189.0
40075,Henry County,200246.0
48157,Monroe County,162719.0
38224,Henry County,199009.0
47557,Knox County,172582.0
39861,Early County,134006.0
57077,Lincoln County,252198.0
67223,Sedgwick County,452953.0
54557,Vilas County,417390.0
54213,Door County,202069.0
98641,Pacific County,399959.0
15345,Washington County,74379.0
56738,Marshall County,177916.0
36528,Mobile County,497010.0
71264,Richland Parish,149233.0
66423,Wabaunsee County,134503.0
27305,Caswell County,124881.0
18438,Wayne County,352745.0
80612,Weld County,743017.0
62534,Shelby County,117788.0
17262,Franklin County,255057.0
95258,San Joaquin County,593655.0
74333,Craig County,221908.0
82839,Sheridan County,374630.0
73848,Beaver County,80751.0
4765,Penobscot County,124912.0
1531,Worcester County,406147.0
51461,Crawford County,125857.0
78829,Zavala County,59039.0
76556,Milam County,303208.0
83251,Custer County,302822.0
48401,Sanilac County,212050.0
75926,Trinity County,227190.0
52346,Benton County,209770.0
99674,Matanuska Susitna Borough,196155.0
26032,Brooke County,141331.0
46104,Rush County,199441.0
48762,Alcona County,192968.0
62520,Sangamon County,197065.0
16364,Venango County,172924.0
56440,Todd County,176911.0
43908,Jefferson County,79842.0
14859,Tioga County,161785.0
72469,Lawrence County,112797.0
71432,Grant Parish,144208.0
81424,Montrose County,215967.0
56324,Otter Tail County,308260.0
3583,Coos County,271992.0
5448,Franklin County,320919.0
25984,Greenbrier County,84773.0
23175,Middlesex County,350237.0
42716,Larue County,166433.0
15377,Washington County,224519.0
48766,Arenac County,129000.0
35974,De Kalb County,135565.0
11547,Nassau County,791334.0
59754,Madison County,471603.0
99113,Whitman County,438339.0
83246,Bannock County,395934.0
47950,White County,142688.0
77873,Walker County,447160.0
38927,Tallahatchie County,94449.0
81236,Chaffee County,651708.0
64746,Cass County,282590.0
13608,Jefferson County,144497.0
56068,Faribault County,181723.0
23436,Suffolk City,500766.0
50236,Story County,209926.0
75480,Franklin County,503413.0
75127,Van Zandt County,196359.0
25268,Calhoun County,100688.0
23850,Dinwiddie County,205074.0
85610,Cochise County,196333.0
46348,La Porte County,192117.0
4606,Washington County,215949.0
68404,Lancaster County,484908.0
26039,Marshall County,109653.0
56732,Kittson County,123198.0
15533,Bedford County,202458.0
46798,Allen County,233557.0
3280,Sullivan County,335089.0
51235,Lyon County,214600.0
56017,Le Sueur County,346530.0
4539,Lincoln County,395897.0
23148,King and Queen County,235580.0
65754,Christian County,318015.0
61087,Jo Daviess County,91697.0
88049,Grant County,212412.0
5737,Rutland County,338192.0
54721,Pepin County,204274.0
33921,Charlotte County,3121136.0
16235,Clarion County,164234.0
12985,Clinton County,171256.0
63732,Perry County,227189.0
59639,Lewis and Clark County,325973.0
83836,Bonner County,754717.0
50214,Marion County,309536.0
76561,Coryell County,263106.0
21841,Worcester County,316182.0
48621,Oscoda County,126439.0
25512,Wayne County,48810.0
45382,Preble County,166718.0
18812,Susquehanna County,243453.0
72532,Sharp County,130805.0
50680,Grundy County,135461.0
71945,Polk County,125571.0
79526,Scurry County,184487.0
54749,Dunn County,227768.0
14864,Schuyler County,140882.0
68339,Lancaster County,524962.0
58722,Ward County,336021.0
56475,Morrison County,218677.0
16746,Potter County,107993.0
14066,Wyoming County,138357.0
56757,Marshall County,132318.0
58225,Pembina County,91430.0
69025,Frontier County,131936.0
23065,Goochland County,310630.0
47427,Owen County,165690.0
63748,Perry County,230973.0
54566,Forest County,189678.0
43720,Muskingum County,170704.0
28783,Jackson County,407903.0
84779,Washington County,544038.0
95957,Sutter County,517339.0
65774,Hickory County,132329.0
29836,Allendale County,63422.0
52053,Dubuque County,239045.0
49831,Dickinson County,139712.0
78873,Real County,346994.0
60112,DeKalb County,257184.0
80545,Larimer County,452494.0
68933,Clay County,150721.0
66603,Shawnee County,50187.0
51466,Sac County,129192.0
59720,Madison County,786258.0
59932,Flathead County,736934.0
97371,Polk County,733050.0
12726,Sullivan County,322756.0
53569,Grant County,174299.0
84035,Uintah County,304747.0
96730,Honolulu County,1144957.0
75928,Newton County,110451.0
64448,Buchanan County,285127.0
12125,Columbia County,295499.0
95462,Sonoma County,663059.0
49262,Hillsdale County,169993.0
77622,Jefferson County,236576.0
50517,Kossuth County,126665.0
27022,Stokes County,190133.0
45836,Hardin County,141662.0
37356,Marion County,304796.0
24069,Pittsylvania County,154541.0
13807,Otsego County,229591.0
75932,Newton County,210467.0
89439,Washoe County,780785.0
54748,Chippewa County,288390.0
59063,Stillwater County,483520.0
96096,Shasta County,389576.0
85334,La Paz County,359220.0
4292,Oxford County,212515.0
26269,Tucker County,133366.0
83255,Butte County,365483.0
26447,Lewis County,118340.0
84002,Duchesne County,450143.0
29434,Berkeley County,258030.0
54864,Douglas County,271918.0
54652,Vernon County,151379.0
77444,Brazoria County,294788.0
82649,Fremont County,198204.0
84730,Sevier County,349497.0
54626,Crawford County,212717.0
56314,Morrison County,301952.0
98547,Pacific County,290572.0
23043,Middlesex County,423280.0
57334,Davison County,240450.0
71256,Union Parish,60682.0
12474,Delaware County,254776.0
76454,Eastland County,138462.0
24484,Bath County,194367.0
23405,Northampton County,334341.0
55710,Saint Louis County,286889.0
39323,Newton County,125840.0
64096,Lafayette County,140506.0
83554,Idaho County,490727.0
65620,Christian County,293035.0
5734,Addison County,371587.0
5473,Addison County,452748.0
53550,Green County,222836.0
80652,Weld County,686207.0
13348,Otsego County,230811.0
24250,Scott County,113897.0
60924,Iroquois County,118061.0
84622,Sanpete County,307200.0
12967,Saint Lawrence County,104263.0
54876,Washburn County,387633.0
31007,Dooly County,99116.0
64125,Jackson County,92067.0
83803,Bonner County,429153.0
72087,Saline County,256243.0
95629,Amador County,532095.0
66753,Crawford County,113541.0
26755,Hampshire County,202612.0
65348,Cooper County,162425.0
53057,Fond du Lac County,248733.0
88026,Grant County,56632.0
14030,Erie County,211753.0
31630,Clinch County,84226.0
44093,Ashtabula County,146445.0
40060,Marion County,158334.0
95002,Santa Clara County,1343173.0
56628,Itasca County,215111.0
65085,Osage County,270711.0
43504,Lucas County,251074.0
35775,Morgan County,143927.0
97037,Wasco County,305846.0
59729,Madison County,614119.0
43540,Fulton County,204433.0
30619,Oglethorpe County,300572.0
1011,Hampden County,243628.0
53943,Sauk County,221941.0
26866,Pendleton County,136444.0
29482,Charleston County,3699761.0
26621,Braxton County,101151.0
12763,Sullivan County,222951.0
87535,Santa Fe County,467441.0
12494,Ulster County,454311.0
74957,LeFlore County,137405.0
22747,Rappahannock County,615503.0
20667,Saint Marys County,356388.0
26160,Wirt County,95109.0
43511,Wood County,180613.0
5739,Rutland County,317251.0
71061,Caddo Parish,122930.0
50668,Bremer County,194387.0
26425,Preston County,73260.0
70761,East Feliciana Parish,152427.0
54651,Vernon County,169915.0
14805,Schuyler County,201608.0
68015,Saunders County,223567.0
83443,Bonneville County,357380.0
13694,Saint Lawrence County,157465.0
47597,Knox County,150327.0
36034,Pike County,109828.0
5906,Essex County,248834.0
82644,Natrona County,237770.0
36768,Wilcox County,89241.0
17582,Lancaster County,338109.0
14740,Chautauqua County,162744.0
47020,Switzerland County,197093.0
28556,Pamlico County,341488.0
18417,Wayne County,281194.0
54156,Marinette County,126439.0
22660,Shenandoah County,312668.0
73673,Greer County,109326.0
61370,La Salle County,164711.0
56318,Todd County,297489.0
48845,Ionia County,136191.0
65627,Taney County,189966.0
51542,Pottawattamie County,345990.0
41531,Pike County,70641.0
63452,Lewis County,154425.0
41631,Floyd County,52846.0
66756,Crawford County,56686.0
97442,Douglas County,270792.0
43360,Logan County,300597.0
50008,Wayne County,104815.0
5738,Rutland County,350621.0
4410,Penobscot County,194266.0
74936,Sequoyah County,106715.0
38914,Calhoun County,112670.0
11932,Suffolk County,3889350.0
4349,Kennebec County,299010.0
85939,Navajo County,362626.0
58740,Ward County,225051.0
52536,Wapello County,170304.0
42733,Taylor County,123154.0
24822,Wyoming County,71682.0
22831,Rockingham County,224881.0
30537,Rabun County,314660.0
37723,Cumberland County,174126.0
64778,Vernon County,205921.0
24221,Lee County,121208.0
24530,Pittsylvania County,165433.0
66872,Morris County,116886.0
56253,Kandiyohi County,261492.0
67505,Reno County,134470.0
49322,Montcalm County,202324.0
43930,Jefferson County,164877.0
71835,Nevada County,87213.0
1266,Berkshire County,582872.0
38589,Fentress County,183335.0
40445,Rockcastle County,63946.0
12515,Ulster County,384660.0
38337,Crockett County,141434.0
59874,Sanders County,530609.0
13757,Delaware County,230873.0
65710,Polk County,209272.0
12980,Franklin County,95830.0
80729,Weld County,596850.0
63837,Dunklin County,64855.0
50597,Palo Alto County,158401.0
80448,Park County,590558.0
52201,Washington County,194674.0
75477,Lamar County,125370.0
40022,Shelby County,440741.0
56469,Aitkin County,237123.0
97454,Lane County,463277.0
84306,Box Elder County,625733.0
5836,Caledonia County,234589.0
24290,Scott County,131160.0
38625,Tippah County,133515.0
1254,Berkshire County,613925.0
71065,Sabine Parish,67527.0
72717,Washington County,221309.0
52626,Van Buren County,93572.0
79039,Carson County,141074.0
60911,Iroquois County,163776.0
25981,Greenbrier County,45822.0
16224,Clarion County,128339.0
73090,Canadian County,182558.0
13780,Chenango County,157851.0
56120,Watonwan County,150856.0
62567,Christian County,106014.0
12431,Greene County,299550.0
24437,Augusta County,394636.0
49268,Lenawee County,190493.0
42368,Ohio County,122392.0
42371,McLean County,126410.0
56181,Martin County,139607.0
72854,Johnson County,150634.0
5654,Washington County,259168.0
42170,Warren County,235386.0
68956,Adams County,188263.0
61912,Coles County,90652.0
41817,Knott County,76183.0
50107,Greene County,84451.0
17774,Lycoming County,295611.0
46365,La Porte County,265017.0
29518,Williamsburg County,124141.0
62422,Shelby County,111922.0
68927,Phelps County,174999.0
1355,Franklin County,334222.0
21779,Washington County,471458.0
72425,Greene County,69096.0
49726,Chippewa County,218715.0
64163,Platte County,245428.0
82082,Laramie County,301333.0
22437,Essex County,263625.0
3592,Coos County,209261.0
73626,Washita County,137885.0
39427,Jefferson Davis County,98650.0
54858,Polk County,224060.0
43549,Defiance County,185702.0
51053,Sac County,117602.0
5830,Orleans County,210427.0
65658,Barry County,259000.0
19964,Kent County,313158.0
21654,Talbot County,820607.0
55310,Renville County,164097.0
41776,Leslie County,57928.0
5039,Orange County,271123.0
50625,Butler County,97797.0
3230,Merrimack County,334517.0
12029,Columbia County,431063.0
25607,Logan County,101104.0
64035,Ray County,118762.0
68863,Dawson County,175714.0
3905,York County,707972.0
73079,Grady County,201056.0
61420,McDonough County,71104.0
6794,Litchfield County,706589.0
64866,Newton County,184617.0
84061,Summit County,1005042.0
67228,Sedgwick County,453459.0
62094,Montgomery County,47516.0
39149,Simpson County,114215.0
88344,Chaves County,156723.0
25521,Lincoln County,109690.0
56052,Rice County,369024.0
26801,Hardy County,177336.0
49880,Delta County,123468.0
52171,Fayette County,190359.0
50268,Keokuk County,73847.0
88041,Grant County,137634.0
36736,Marengo County,92623.0
56271,Swift County,217420.0
61501,Fulton County,67095.0
61325,La Salle County,151326.0
40104,Meade County,195837.0
64146,Jackson County,274278.0
12959,Clinton County,150401.0
45333,Shelby County,251847.0
12451,Greene County,289969.0
39082,Simpson County,124942.0
5051,Orange County,250799.0
39862,Calhoun County,107528.0
83537,Latah County,425280.0
25245,Jackson County,180830.0
66548,Marshall County,132381.0
38473,Giles County,145587.0
66776,Neosho County,136182.0
76864,Mills County,533769.0
68358,Lancaster County,431897.0
62803,Washington County,123089.0
61942,Douglas County,84561.0
25208,Boone County,34815.0
41174,Greenup County,99523.0
43013,Licking County,379171.0
81036,Kiowa County,126373.0
82433,Park County,275365.0
24726,Wyoming County,28267.0
54556,Price County,126971.0
20779,Anne Arundel County,601006.0
4421,Hancock County,607034.0
15534,Bedford County,215567.0
13122,Madison County,218420.0
61001,Jo Daviess County,275534.0
47832,Parke County,145486.0
67561,Reno County,101403.0
83346,Cassia County,305526.0
12472,Ulster County,340650.0
23827,Southampton County,142428.0
77538,Liberty County,217178.0
76435,Eastland County,183203.0
54442,Lincoln County,216936.0
56585,Clay County,194620.0
10518,Westchester County,1040737.0
86337,Yavapai County,172475.0
72930,Sebastian County,161968.0
43457,Sandusky County,150904.0
54628,Crawford County,184953.0
98572,Lewis County,289151.0
66781,Cherokee County,96535.0
32625,Levy County,355763.0
18453,Wayne County,272644.0
21636,Caroline County,261746.0
4556,Lincoln County,380153.0
80737,Sedgwick County,152041.0
65761,Ozark County,217044.0
62830,Jefferson County,149524.0
12768,Sullivan County,303943.0
59648,Lewis and Clark County,467814.0
37680,Johnson County,121164.0
55775,Itasca County,218019.0
61413,Henry County,124995.0
61052,Ogle County,192722.0
38560,Smith County,219384.0
93218,Tulare County,242990.0
67834,Ford County,99719.0
48613,Bay County,158786.0
72436,Clay County,121972.0
50073,Polk County,294294.0
42461,Union County,74522.0
21521,Garrett County,82546.0
64670,Daviess County,223464.0
49638,Wexford County,142171.0
76578,Williamson County,487613.0
31009,Laurens County,145856.0
40140,Breckinridge County,160943.0
38371,Henderson County,116077.0
38559,Van Buren County,183468.0
51052,Woodbury County,200795.0
74083,Nowata County,243924.0
40856,Bell County,54553.0
23964,Charlotte County,150332.0
8341,Atlantic County,239953.0
12997,Essex County,303062.0
22935,Greene County,415082.0
62638,Morgan County,122340.0
41166,Lewis County,89377.0
13801,Chenango County,121007.0
50510,Buena Vista County,104475.0
81019,Pueblo County,336166.0
93040,Ventura County,584125.0
75105,Navarro County,238899.0
3240,Grafton County,284891.0
54769,Pepin County,318684.0
4284,Kennebec County,319011.0
65334,Pettis County,180892.0
50846,Adair County,113446.0
51525,Pottawattamie County,201769.0
62355,Calhoun County,62658.0
18415,Wayne County,296444.0
31054,Wilkinson County,112631.0
24473,Rockbridge County,351198.0
96146,Placer County,1075441.0
67487,Clay County,180227.0
6793,Litchfield County,1071506.0
14869,Schuyler County,170085.0
8247,Cape May County,2693225.0
1330,Franklin County,381783.0
46985,Pulaski County,142795.0
53587,Lafayette County,157309.0
43524,Henry County,154790.0
52746,Scott County,225781.0
80832,El Paso County,450968.0
73724,Dewey County,78305.0
85606,Cochise County,209258.0
55753,Itasca County,74129.0
64401,Buchanan County,297525.0
2666,Barnstable County,1029307.0
25186,Fayette County,76048.0
52155,Howard County,159526.0
62872,Jefferson County,114671.0
66537,Osage County,177508.0
81324,Dolores County,161328.0
47386,Henry County,219397.0
45326,Miami County,205871.0
22718,Culpeper County,384575.0
99101,Stevens County,376255.0
15056,Allegheny County,145301.0
39767,Webster County,122954.0
50666,Bremer County,170884.0
98613,Klickitat County,361774.0
3464,Cheshire County,360410.0
56534,Otter Tail County,321402.0
66868,Lyon County,174732.0
46057,Clinton County,182907.0
36020,Elmore County,188131.0
56251,Kandiyohi County,223164.0
45359,Miami County,206883.0
70660,Beauregard Parish,119984.0
33849,Polk County,390040.0
31629,Brooks County,216539.0
14091,Erie County,237230.0
41815,Letcher County,64173.0
50230,Hardin County,194130.0
83335,Jerome County,275887.0
